Condition	Model	Region Code	Seller rating	Seller rating count	Duration	Number of pictures	Length of description	End Weekday	Start Weekday	End Hour	Handling time	Global shipping	Shipping Locations	Shipping Type	Return accepted	Price
0.0	0.428571428571	1.0	0.989	0.166666666667	0.666666666667	0.0	0.001646	1.0	1.0	0.739130434783	0.15	1.0	0.160642570281	1.0	0.0	98.3
0.2	0.571428571429	1.0	0.996	0.75	0.666666666667	0.444444444444	0.004756	0.0	0.0	0.739130434783	0.15	0.0	0.00401606425703	1.0	1.0	150.5
1.0	0.285714285714	0.333333333333	1.0	0.416666666667	0.222222222222	0.666666666667	0.00397	1.0	0.5	0.826086956522	0.1	0.0	0.00401606425703	0.428571428571	0.0	380.0
0.2	0.571428571429	1.0	1.0	0.25	0.666666666667	0.111111111111	0.000786	0.166666666667	0.166666666667	0.0869565217391	0.05	1.0	0.160642570281	1.0	0.0	130.0
0.2	0.571428571429	1.0	1.0	0.25	0.222222222222	0.888888888889	0.000336	0.0	0.666666666667	0.652173913043	0.05	1.0	0.160642570281	1.0	0.0	169.5
0.2	0.571428571429	1.0	0.5	0.0833333333333	0.222222222222	0.222222222222	0.000714	0.833333333333	0.333333333333	0.0869565217391	0.05	1.0	0.160642570281	1.0	0.0	149.99
0.0	0.428571428571	1.0	0.994	0.25	0.0	0.333333333333	0.003402	0.833333333333	0.666666666667	0.0	0.05	1.0	0.0200803212851	1.0	1.0	12.49
1.0	0.571428571429	1.0	1.0	0.0	0.666666666667	0.222222222222	0.000334	0.166666666667	0.166666666667	0.826086956522	0.1	0.0	0.00401606425703	0.714285714286	0.0	161.5
0.2	0.428571428571	1.0	1.0	0.0	0.444444444444	0.0	0.000918	0.0	0.333333333333	0.173913043478	0.1	1.0	1.0	1.0	0.0	122.5
0.2	0.571428571429	1.0	0.994	0.916666666667	0.222222222222	0.0	0.008616	0.166666666667	0.833333333333	1.0	0.05	0.0	0.00401606425703	0.714285714286	1.0	136.11
0.0	0.428571428571	1.0	0.993	0.5	0.444444444444	0.333333333333	0.02723	1.0	0.166666666667	0.826086956522	0.1	1.0	0.160642570281	1.0	0.0	71.0
0.2	0.428571428571	1.0	1.0	0.0833333333333	0.666666666667	0.444444444444	0.000364	0.333333333333	0.333333333333	0.217391304348	0.1	0.0	0.00401606425703	1.0	0.0	81.0
0.0	0.571428571429	1.0	0.994	0.5	0.0	0.0	0.00229	0.0	1.0	0.217391304348	0.05	1.0	0.160642570281	1.0	1.0	85.25
0.2	0.571428571429	1.0	0.995	0.25	0.666666666667	0.444444444444	0.00035	0.0	0.0	0.0434782608696	0.1	1.0	0.160642570281	1.0	0.0	141.45
0.0	0.714285714286	1.0	0.99	0.25	0.0	0.111111111111	0.000346	1.0	0.833333333333	0.95652173913	0.05	1.0	0.160642570281	1.0	1.0	28.0
0.2	0.857142857143	1.0	1.0	0.25	0.666666666667	0.333333333333	0.000708	1.0	1.0	1.0	0.0	1.0	0.00401606425703	0.714285714286	0.0	57.0
0.2	0.571428571429	1.0	0.994	0.333333333333	0.0	0.111111111111	0.00767	0.0	1.0	0.0869565217391	0.0	0.0	0.00401606425703	0.714285714286	1.0	202.5
0.2	0.571428571429	1.0	0.995	0.5	0.666666666667	0.555555555556	0.004268	0.166666666667	0.166666666667	0.0434782608696	0.1	0.0	0.00401606425703	0.714285714286	1.0	160.75
0.2	0.428571428571	1.0	1.0	0.0833333333333	0.222222222222	0.666666666667	0.001016	0.166666666667	0.833333333333	0.695652173913	0.15	1.0	0.160642570281	1.0	0.0	175.0
0.2	0.285714285714	0.333333333333	0.997	0.583333333333	0.666666666667	1.0	0.002498	0.666666666667	0.666666666667	0.0434782608696	0.05	1.0	0.160642570281	1.0	1.0	340.0
0.2	0.285714285714	0.333333333333	0.993	0.416666666667	0.666666666667	0.555555555556	0.00399	0.166666666667	0.166666666667	0.652173913043	0.05	0.0	0.00401606425703	1.0	1.0	350.0
0.2	0.714285714286	1.0	0.994	0.25	0.666666666667	0.444444444444	0.000746	0.0	0.0	0.95652173913	0.05	1.0	0.160642570281	1.0	0.0	33.0
0.2	0.571428571429	1.0	0.997	0.583333333333	0.666666666667	0.777777777778	0.005146	0.333333333333	0.333333333333	0.0869565217391	0.05	0.0	0.00401606425703	0.714285714286	1.0	143.5
0.0	0.285714285714	0.333333333333	0.996	0.416666666667	0.0	0.0	0.000868	0.666666666667	0.5	0.0	0.05	0.0	0.00401606425703	0.714285714286	0.0	176.5
0.2	0.428571428571	0.333333333333	1.0	0.25	0.666666666667	0.111111111111	0.00038	1.0	1.0	0.826086956522	0.1	1.0	1.0	1.0	0.0	105.0
0.2	1.0	1.0	1.0	0.25	0.222222222222	0.111111111111	0.001122	0.333333333333	1.0	0.652173913043	0.1	0.0	0.00401606425703	0.714285714286	0.0	36.0
0.2	0.571428571429	1.0	1.0	0.0833333333333	0.666666666667	1.0	0.000942	0.166666666667	0.166666666667	0.0434782608696	0.05	0.0	0.00401606425703	0.714285714286	0.0	152.5
0.0	0.428571428571	1.0	0.984	0.333333333333	0.666666666667	0.333333333333	0.00578	0.5	0.5	0.0434782608696	0.15	1.0	0.160642570281	1.0	0.0	26.0
0.2	0.714285714286	1.0	0.988	0.333333333333	0.666666666667	0.222222222222	0.001042	0.5	0.5	0.0869565217391	0.1	0.0	0.00401606425703	1.0	1.0	8.0
0.2	0.285714285714	1.0	1.0	0.0	0.222222222222	1.0	0.001052	0.666666666667	0.166666666667	0.782608695652	0.05	0.0	0.00401606425703	0.428571428571	0.0	405.0
0.0	0.571428571429	1.0	0.994	0.666666666667	0.666666666667	0.0	0.003094	0.5	0.5	0.826086956522	0.05	0.0	0.00401606425703	1.0	0.0	51.0
0.2	0.857142857143	1.0	1.0	0.25	0.444444444444	0.111111111111	0.000442	1.0	0.166666666667	0.565217391304	0.1	0.0	0.00401606425703	0.714285714286	0.0	45.0
0.0	0.428571428571	1.0	0.996	0.333333333333	0.222222222222	0.555555555556	0.002856	0.0	0.666666666667	0.739130434783	0.05	0.0	0.00401606425703	0.714285714286	0.0	18.5
0.0	0.571428571429	1.0	1.0	0.5	0.666666666667	0.0	0.001858	0.333333333333	0.333333333333	1.0	0.05	0.0	0.00401606425703	0.714285714286	1.0	122.5
0.2	0.571428571429	1.0	0.0	0.0	1.0	0.333333333333	0.00046	0.333333333333	1.0	0.782608695652	0.15	0.0	0.00401606425703	1.0	0.0	116.39
1.0	0.285714285714	0.333333333333	1.0	0.0	0.666666666667	0.222222222222	0.001336	0.166666666667	0.166666666667	0.782608695652	0.05	0.0	0.00401606425703	0.714285714286	0.0	365.0
0.2	0.571428571429	1.0	1.0	0.0833333333333	0.0	0.0	0.000312	0.833333333333	0.666666666667	0.782608695652	0.1	1.0	0.160642570281	1.0	0.0	160.0
0.2	0.571428571429	1.0	1.0	0.166666666667	0.0	0.444444444444	0.001638	0.0	1.0	0.0434782608696	0.1	0.0	0.00401606425703	0.714285714286	1.0	128.05
0.2	0.571428571429	1.0	1.0	0.25	0.444444444444	0.111111111111	0.000678	1.0	0.166666666667	0.95652173913	0.1	0.0	0.00401606425703	0.714285714286	0.0	142.5
0.2	0.571428571429	1.0	0.963	0.166666666667	0.666666666667	0.222222222222	0.00178	0.0	0.0	0.0	0.1	1.0	0.160642570281	1.0	0.0	117.5
0.2	0.428571428571	1.0	0.994	0.416666666667	0.666666666667	0.444444444444	0.00068	0.333333333333	0.333333333333	0.130434782609	0.05	0.0	1.0	1.0	1.0	147.5
1.0	0.285714285714	0.333333333333	1.0	0.666666666667	0.222222222222	0.111111111111	0.004534	1.0	0.5	0.0434782608696	0.05	0.0	0.00401606425703	1.0	1.0	342.0
0.4	0.857142857143	1.0	1.0	0.0	0.444444444444	0.0	0.000494	0.333333333333	0.666666666667	1.0	0.1	0.0	0.00401606425703	0.428571428571	0.0	48.0
0.2	0.571428571429	1.0	1.0	0.5	0.222222222222	1.0	0.000476	0.0	0.666666666667	0.913043478261	0.05	1.0	0.160642570281	1.0	1.0	142.5
0.0	0.285714285714	0.333333333333	0.99	0.833333333333	0.222222222222	0.0	0.01272	0.0	0.666666666667	0.130434782609	0.15	1.0	0.160642570281	1.0	1.0	212.5
0.0	0.571428571429	1.0	0.998	0.583333333333	0.666666666667	0.444444444444	0.002302	0.5	0.5	0.0869565217391	0.25	1.0	0.160642570281	1.0	0.0	70.96
0.2	0.571428571429	1.0	0.994	0.916666666667	0.222222222222	0.0	0.008632	0.166666666667	0.833333333333	0.173913043478	0.05	0.0	0.00401606425703	0.714285714286	1.0	125.0
0.2	0.571428571429	1.0	0.994	0.916666666667	0.222222222222	0.0	0.008864	0.0	0.666666666667	0.0	0.05	0.0	0.00401606425703	0.714285714286	1.0	152.5
0.2	0.571428571429	1.0	0.994	0.916666666667	0.222222222222	0.0	0.008864	0.5	0.0	1.0	0.05	0.0	0.00401606425703	0.714285714286	1.0	122.0
0.2	0.857142857143	1.0	0.857	0.0	0.666666666667	0.222222222222	0.000516	0.833333333333	0.833333333333	0.0869565217391	0.1	0.0	0.00401606425703	1.0	0.0	38.0
0.0	0.285714285714	0.333333333333	0.993	0.416666666667	0.666666666667	0.333333333333	0.004292	0.0	0.0	1.0	0.05	0.0	0.00401606425703	1.0	1.0	285.0
0.0	0.428571428571	1.0	1.0	0.416666666667	0.666666666667	0.111111111111	0.000674	0.5	0.5	0.652173913043	0.1	0.0	0.00401606425703	0.714285714286	0.0	46.1
0.2	0.571428571429	1.0	0.997	0.583333333333	0.666666666667	1.0	0.005446	0.666666666667	0.666666666667	0.0869565217391	0.05	0.0	0.00401606425703	0.714285714286	1.0	102.5
1.0	0.285714285714	0.333333333333	1.0	0.0833333333333	0.666666666667	0.111111111111	0.000576	0.5	0.5	1.0	0.1	0.0	0.00401606425703	1.0	0.0	375.0
0.2	0.857142857143	1.0	1.0	0.416666666667	0.222222222222	0.555555555556	0.00078	0.333333333333	1.0	0.652173913043	0.1	0.0	0.00401606425703	0.428571428571	0.0	53.0
0.0	0.285714285714	0.333333333333	0.994	0.5	0.0	0.222222222222	0.002316	0.166666666667	0.0	0.173913043478	0.05	1.0	0.160642570281	1.0	1.0	355.0
0.2	0.571428571429	1.0	1.0	0.166666666667	0.666666666667	0.222222222222	0.002102	0.833333333333	0.833333333333	0.739130434783	0.15	0.0	0.00401606425703	0.714285714286	0.0	127.0
0.0	0.571428571429	1.0	1.0	0.0833333333333	0.666666666667	0.0	0.000474	0.666666666667	0.666666666667	0.869565217391	0.05	1.0	0.160642570281	0.428571428571	0.0	115.4
1.0	0.571428571429	1.0	1.0	0.0833333333333	0.666666666667	0.0	0.000552	0.666666666667	0.666666666667	0.0	0.1	1.0	0.160642570281	1.0	0.0	192.5
0.2	0.571428571429	1.0	0.997	0.583333333333	0.666666666667	0.0	0.001502	0.833333333333	0.833333333333	0.826086956522	0.05	0.0	1.0	0.714285714286	1.0	112.5
0.2	0.428571428571	1.0	0.991	0.666666666667	0.444444444444	0.333333333333	0.0188	0.0	0.333333333333	0.95652173913	0.05	0.0	0.00401606425703	1.0	1.0	86.0
0.0	0.285714285714	0.333333333333	0.993	0.416666666667	0.444444444444	0.222222222222	0.004304	0.833333333333	0.0	1.0	0.05	0.0	0.00401606425703	1.0	1.0	285.0
0.2	0.571428571429	1.0	1.0	0.0	0.222222222222	0.111111111111	0.00063	0.0	0.666666666667	0.521739130435	0.1	0.0	0.00401606425703	0.428571428571	0.0	142.5
0.0	0.571428571429	1.0	0.997	0.5	0.444444444444	0.333333333333	0.003402	0.666666666667	1.0	0.173913043478	0.15	0.0	0.00401606425703	0.428571428571	0.0	118.07
0.0	0.428571428571	1.0	0.991	0.5	0.666666666667	1.0	0.008616	0.5	0.5	0.869565217391	0.05	0.0	0.00401606425703	0.714285714286	0.0	28.0
0.2	0.857142857143	1.0	1.0	0.166666666667	0.666666666667	0.0	0.000486	0.833333333333	0.833333333333	0.652173913043	0.1	1.0	0.160642570281	1.0	0.0	29.99
0.2	0.857142857143	1.0	1.0	0.166666666667	0.222222222222	0.333333333333	0.000402	1.0	0.5	1.0	0.1	0.0	0.00401606425703	1.0	0.0	36.0
0.2	0.571428571429	1.0	0.994	0.916666666667	0.0	0.0	0.008632	0.833333333333	0.666666666667	0.130434782609	0.05	0.0	0.00401606425703	0.714285714286	1.0	123.62
0.2	0.285714285714	0.333333333333	1.0	0.25	0.0	0.444444444444	0.00053	0.333333333333	0.166666666667	0.130434782609	0.15	0.0	0.00401606425703	0.714285714286	0.0	359.99
0.0	0.428571428571	1.0	0.993	0.333333333333	0.0	0.333333333333	0.00085	0.166666666667	0.0	0.95652173913	0.1	1.0	0.160642570281	1.0	0.0	21.49
0.0	0.428571428571	1.0	1.0	0.0833333333333	0.222222222222	0.0	0.00103	1.0	0.5	0.652173913043	0.1	0.0	0.00401606425703	1.0	0.0	7.16
0.2	0.571428571429	1.0	0.994	0.916666666667	0.222222222222	0.0	0.008864	0.0	0.666666666667	1.0	0.05	0.0	0.00401606425703	0.714285714286	1.0	109.07
0.2	0.285714285714	0.333333333333	1.0	0.0	0.666666666667	0.333333333333	0.000556	0.833333333333	0.833333333333	0.826086956522	0.15	0.0	0.00401606425703	1.0	0.0	335.0
0.2	0.428571428571	0.666666666667	1.0	0.25	0.666666666667	0.111111111111	0.001266	1.0	1.0	0.695652173913	0.1	0.0	0.00401606425703	1.0	0.0	41.0
0.2	0.428571428571	1.0	0.0	0.0	0.222222222222	1.0	0.000508	0.166666666667	0.833333333333	0.913043478261	0.1	0.0	0.00401606425703	0.428571428571	0.0	150.0
0.0	0.571428571429	1.0	1.0	0.25	0.444444444444	0.111111111111	0.001018	0.666666666667	1.0	0.652173913043	0.1	0.0	0.00401606425703	0.714285714286	0.0	52.02
0.2	0.571428571429	1.0	1.0	0.25	0.666666666667	0.222222222222	0.000492	0.5	0.5	0.391304347826	0.05	0.0	0.00401606425703	0.428571428571	0.0	141.5
0.2	0.428571428571	1.0	0.983	0.25	0.666666666667	1.0	0.001004	0.166666666667	0.166666666667	0.608695652174	0.1	0.0	0.00401606425703	0.714285714286	0.0	220.0
0.2	0.714285714286	1.0	1.0	0.416666666667	0.666666666667	0.333333333333	0.000498	0.166666666667	0.166666666667	0.0869565217391	0.05	1.0	0.00401606425703	0.714285714286	1.0	24.52
0.2	0.571428571429	1.0	0.984	0.166666666667	0.0	0.0	0.001342	0.666666666667	0.5	0.130434782609	0.1	1.0	0.160642570281	1.0	0.0	220.0
0.2	0.571428571429	1.0	0.994	0.916666666667	0.222222222222	0.0	0.008632	0.666666666667	0.166666666667	0.173913043478	0.05	0.0	0.00401606425703	0.714285714286	1.0	131.01
0.2	0.285714285714	0.333333333333	1.0	0.166666666667	0.222222222222	0.0	9.2e-05	0.166666666667	0.833333333333	0.0434782608696	0.1	1.0	0.160642570281	1.0	0.0	350.0
0.4	0.428571428571	1.0	1.0	0.333333333333	0.222222222222	0.333333333333	0.00399	0.5	0.0	0.652173913043	0.1	1.0	0.160642570281	1.0	0.0	165.0
0.2	0.285714285714	0.333333333333	1.0	0.166666666667	0.222222222222	0.0	0.00063	0.333333333333	1.0	0.0869565217391	0.1	0.0	0.00401606425703	1.0	0.0	335.0
0.0	0.714285714286	1.0	1.0	0.166666666667	0.666666666667	0.222222222222	0.000892	0.5	0.5	0.0869565217391	0.1	0.0	0.00401606425703	1.0	0.0	16.0
0.2	0.428571428571	1.0	0.996	0.416666666667	0.222222222222	0.0	0.001786	0.0	0.666666666667	1.0	0.05	0.0	0.00401606425703	0.428571428571	0.0	143.45
0.2	0.428571428571	1.0	0.933	0.166666666667	0.0	0.111111111111	0.000318	0.333333333333	0.166666666667	0.652173913043	0.1	1.0	0.160642570281	1.0	0.0	81.0
0.2	0.857142857143	1.0	1.0	0.25	0.666666666667	0.666666666667	0.000308	0.0	0.0	0.913043478261	0.1	0.0	0.00401606425703	1.0	0.0	30.0
0.2	0.857142857143	1.0	1.0	0.0833333333333	0.666666666667	0.111111111111	0.000172	0.833333333333	0.833333333333	0.869565217391	0.05	0.0	0.00401606425703	0.428571428571	0.0	46.0
0.2	0.571428571429	1.0	0.994	0.916666666667	0.222222222222	0.0	0.008572	1.0	0.5	0.173913043478	0.05	0.0	0.00401606425703	0.714285714286	1.0	117.0
0.0	0.857142857143	1.0	0.99	0.833333333333	0.222222222222	0.0	0.015434	0.0	0.666666666667	0.0434782608696	0.15	0.0	0.00401606425703	0.428571428571	1.0	10.0
0.2	0.428571428571	1.0	1.0	0.25	0.666666666667	0.222222222222	0.002268	0.166666666667	0.166666666667	0.521739130435	0.1	0.0	0.00401606425703	1.0	0.0	119.5
0.2	0.571428571429	1.0	1.0	0.166666666667	0.222222222222	0.0	0.001096	0.5	0.0	0.782608695652	0.1	1.0	1.0	1.0	0.0	109.85
0.2	0.714285714286	1.0	1.0	0.25	0.444444444444	0.111111111111	0.000228	0.5	0.833333333333	0.739130434783	0.1	1.0	0.160642570281	1.0	0.0	47.0
0.2	0.857142857143	1.0	1.0	0.166666666667	0.444444444444	0.333333333333	0.000288	0.0	0.333333333333	0.0869565217391	0.1	0.0	0.00401606425703	1.0	0.0	49.0
0.2	0.571428571429	1.0	0.998	0.666666666667	1.0	0.777777777778	0.003628	0.0	0.666666666667	0.0434782608696	0.1	0.0	0.00401606425703	0.714285714286	1.0	142.5
0.2	0.571428571429	1.0	1.0	0.333333333333	0.0	0.111111111111	0.000508	0.333333333333	0.166666666667	0.826086956522	0.05	1.0	0.160642570281	1.0	0.0	98.5
0.2	0.857142857143	1.0	1.0	0.0833333333333	0.666666666667	0.333333333333	0.001026	0.833333333333	0.833333333333	0.0434782608696	0.1	1.0	0.160642570281	1.0	0.0	41.0
0.0	0.428571428571	1.0	0.997	0.5	0.444444444444	0.333333333333	0.00345	1.0	0.166666666667	0.0	0.15	0.0	0.00401606425703	1.0	0.0	36.55
0.2	0.571428571429	1.0	0.993	0.333333333333	0.0	0.111111111111	0.008418	0.333333333333	0.166666666667	0.913043478261	0.05	0.0	0.00401606425703	1.0	1.0	142.5
0.4	0.571428571429	1.0	0.994	0.333333333333	0.0	0.111111111111	0.005108	0.333333333333	0.166666666667	0.869565217391	0.0	0.0	0.00401606425703	0.714285714286	1.0	150.0
0.2	0.571428571429	1.0	0.995	0.5	0.666666666667	0.444444444444	0.004324	0.5	0.5	0.0434782608696	0.1	0.0	0.00401606425703	0.714285714286	1.0	100.0
0.2	0.0	0.333333333333	1.0	0.25	0.666666666667	0.222222222222	0.00077	0.166666666667	0.166666666667	1.0	0.1	1.0	0.0120481927711	1.0	1.0	50.0
0.2	1.0	1.0	1.0	0.416666666667	0.666666666667	0.222222222222	0.00036	1.0	1.0	0.739130434783	0.05	0.0	0.00401606425703	0.714285714286	0.0	16.51
0.2	0.428571428571	1.0	0.897	0.0833333333333	0.0	0.222222222222	0.001008	0.5	0.333333333333	0.0434782608696	0.05	1.0	1.0	1.0	0.0	191.5
0.0	0.571428571429	1.0	0.996	0.75	0.666666666667	0.666666666667	0.004946	0.0	0.0	0.782608695652	0.15	0.0	0.00401606425703	1.0	0.0	99.99
0.2	0.285714285714	0.333333333333	1.0	0.25	0.222222222222	0.0	0.0003	0.666666666667	0.166666666667	0.130434782609	0.05	0.0	0.00401606425703	1.0	1.0	335.0
0.2	0.142857142857	0.333333333333	0.994	0.5	0.666666666667	0.0	0.002494	0.0	0.0	0.0434782608696	0.05	1.0	0.160642570281	1.0	1.0	140.0
0.2	0.571428571429	1.0	1.0	0.0833333333333	0.666666666667	0.0	0.000942	0.666666666667	0.666666666667	0.173913043478	0.1	0.0	0.00401606425703	1.0	0.0	202.5
0.2	0.0	0.333333333333	1.0	0.0	0.666666666667	0.0	0.000266	0.5	0.5	0.826086956522	0.1	0.0	0.00401606425703	0.428571428571	0.0	37.0
1.0	0.285714285714	0.333333333333	1.0	0.166666666667	0.666666666667	0.111111111111	0.001338	1.0	1.0	1.0	0.1	0.0	0.00401606425703	0.428571428571	0.0	456.0
0.2	0.285714285714	0.333333333333	0.923	0.0833333333333	0.666666666667	0.777777777778	0.000386	0.666666666667	0.666666666667	0.0869565217391	0.1	0.0	0.00401606425703	1.0	0.0	320.0
0.0	0.285714285714	0.333333333333	0.993	0.416666666667	0.444444444444	0.333333333333	0.004292	0.833333333333	0.0	0.869565217391	0.05	0.0	0.00401606425703	1.0	1.0	280.0
1.0	0.285714285714	0.333333333333	1.0	0.333333333333	0.444444444444	0.333333333333	0.002284	0.833333333333	0.0	0.826086956522	0.05	0.0	0.00401606425703	1.0	1.0	350.0
0.0	0.571428571429	1.0	0.989	0.25	0.666666666667	0.111111111111	0.001026	1.0	1.0	0.826086956522	0.1	1.0	0.160642570281	1.0	1.0	182.5
0.0	0.571428571429	1.0	0.997	0.833333333333	0.666666666667	0.666666666667	0.009936	0.0	0.0	0.826086956522	0.05	1.0	0.0160642570281	1.0	1.0	59.99
0.2	0.571428571429	1.0	1.0	0.0	0.666666666667	0.333333333333	0.000996	0.333333333333	0.333333333333	0.0434782608696	0.1	0.0	0.00401606425703	0.428571428571	0.0	190.0
1.0	0.285714285714	0.333333333333	0.99	0.25	0.0	0.111111111111	0.00297	0.166666666667	0.0	0.0869565217391	0.1	1.0	0.160642570281	1.0	0.0	416.0
0.2	0.0	0.333333333333	1.0	0.416666666667	0.0	0.0	0.000376	0.333333333333	0.166666666667	0.826086956522	0.1	0.0	0.00401606425703	0.428571428571	0.0	32.0
0.2	0.142857142857	0.333333333333	1.0	0.25	0.666666666667	0.111111111111	9.2e-05	0.5	0.5	0.695652173913	0.1	0.0	0.00401606425703	1.0	0.0	150.5
0.2	0.571428571429	1.0	1.0	0.0833333333333	0.0	0.0	0.000594	1.0	0.833333333333	0.608695652174	0.05	0.0	0.00401606425703	1.0	0.0	150.0
0.2	0.285714285714	0.333333333333	1.0	0.25	0.444444444444	0.444444444444	0.000144	0.166666666667	0.5	0.913043478261	0.1	1.0	0.160642570281	1.0	0.0	377.0
0.2	0.285714285714	0.333333333333	1.0	0.25	0.222222222222	0.222222222222	0.000532	0.0	0.666666666667	0.260869565217	0.1	0.0	0.00401606425703	0.714285714286	0.0	355.0
0.0	0.571428571429	1.0	1.0	0.25	0.222222222222	0.0	0.000486	0.166666666667	0.833333333333	0.826086956522	0.1	1.0	0.160642570281	1.0	0.0	96.0
0.2	0.285714285714	0.333333333333	0.996	0.333333333333	0.666666666667	0.333333333333	0.012576	0.0	0.0	0.695652173913	0.05	0.0	0.00401606425703	0.714285714286	1.0	335.0
0.2	0.571428571429	1.0	0.998	0.666666666667	0.666666666667	1.0	0.003424	0.166666666667	0.166666666667	0.0	0.1	0.0	0.00401606425703	0.714285714286	1.0	100.99
0.2	0.571428571429	1.0	1.0	0.25	0.444444444444	0.222222222222	0.00061	0.0	0.333333333333	0.565217391304	0.1	0.0	0.00401606425703	0.714285714286	0.0	147.5
0.2	0.142857142857	0.333333333333	0.992	0.583333333333	0.666666666667	0.111111111111	0.011432	0.0	0.0	0.0434782608696	0.15	1.0	0.160642570281	1.0	1.0	99.99
0.2	0.571428571429	1.0	0.994	0.916666666667	0.222222222222	0.111111111111	0.009944	0.166666666667	0.833333333333	0.130434782609	0.05	0.0	0.00401606425703	0.714285714286	1.0	173.5
0.2	0.285714285714	0.333333333333	1.0	0.25	0.0	0.0	0.00054	1.0	0.833333333333	0.130434782609	0.05	0.0	0.00401606425703	0.714285714286	0.0	350.0
0.2	0.285714285714	0.333333333333	0.993	0.416666666667	0.222222222222	0.111111111111	0.004568	0.5	0.0	1.0	0.05	0.0	0.00401606425703	1.0	1.0	212.5
0.2	0.571428571429	1.0	1.0	0.166666666667	0.666666666667	0.333333333333	0.00095	0.0	0.0	0.869565217391	0.1	0.0	0.00401606425703	0.714285714286	0.0	122.5
